45557,48092
48684,48280
48684,48694
48684,48305
48684,46071
45570,47357
45570,48295
45570,48582
45564,48299
45564,48315
45564,47405
48694,48690
48694,45569
45569,48293
45569,48309
45567,46077
45567,48310
45567,48294
45554,45562
45580,48692
45580,48679
45580,46081
45580,48681
45555,46069
45555,48691
45555,48282
45565,48317
45565,46069
45565,46079
45563,48298
45563,48314
45563,45674
45556,48281
45556,48663
45556,48289
45566,48314
45566,46039
45566,48286
47910,47914
47910,47865
47895,46122
47895,46709
47895,46781
47895,47167
48021,46124
48021,47908
48021,47802
47863,45074
47863,47158
47863,47995
47898,45081
47898,47883
47898,47887
47898,47908
47888,46157
47888,47870
47888,45071
47894,47883
47894,45081
47894,47907
47894,46121
47909,47138
47909,45044
47909,46788
47877,46128
47877,47912
47877,48410
47912,47919
47912,45066
47912,44959
47866,47788
47866,45080
47866,46129
47866,47164
47889,46133
47889,47861
47889,45058
47985,44771
47985,47760
47918,46123
47918,47797
47918,48020
47979,46140
47979,46150
47979,48028
47979,48412
47878,45060
47878,45747
47865,47161
47865,47914
47865,45075
47917,46690
47917,47774
47917,46135
48119,48433
48119,48597
48119,45414
48119,45393
48100,48132
48100,48101
48100,45416
48100,46061
48117,45395
48117,48101
48117,48106
48117,46549
48131,46563
48131,48587
48131,46584
48131,48586
48123,46559
48123,48133
48123,46580
48097,46558
48097,46557
48097,46588
48097,45361
48431,48584
48431,46582
48431,48107
48431,46534
48149,48578
48149,48429
48149,48434
48149,45381
48142,48098
48142,46553
